Time (UTC),Latitude,Longitude,Temperature QC,Temperature,Salinity QC,Salinity,Chlorophyll QC,Chlorophyll,Turbidity QC,Turbidity,Oxygen QC,Oxygen,Waves QC,Significant wave height,Wave from direction,Wave period,North surface currents,East surface currents
day-month-year hour:minute:second,Degrees East,Degrees North,QC Code,Degrees Celsius,QC Code,practical salinity unit,QC Code,Micrograms per Liter,QC Code,Nephelometric Turbidity Units,QC Code,millilitres O2 per liter,QC Code,meters,Degrees clockwise from due north,seconds,meters/second,meters/second
Dd-MMM-yyyy HH:mm:ss,deg e,deg n,int,°C,int,PSU,int,ug/L,int,NTU,int,ml/L,int,meters,°,s,m/s,m/s
07-Apr-19 09:00:00,36.99803,-76.08687,2,10.5,2,16.54,2,7.77,2,2.46,2,10.13,2,0.27,94.4,6,-159.97,524.08
07-Apr-19 10:00:00,36.99803,-76.08690,2,10.67,2,16.52,2,8.13,2,2.62,2,10.12,2,0.29,97.3,5.8,-190.88,387.83
07-Apr-19 11:00:00,36.99802,-76.08696,2,10.58,2,16.71,2,7.87,2,2.26,2,10.03,2,0.33,92.6,5.2,-165.85,239.67
07-Apr-19 12:00:00,36.99805,-76.08699,2,10.63,2,16.16,2,6.46,2,1.89,2,10.33,2,0.44,95.3,4.8,-90.69,48.07
07-Apr-19 13:00:00,36.99809,-76.08705,2,10.78,2,15.79,2,4.47,2,1.77,2,10.58,2,0.42,95.1,4.2,3.34,-141.3
07-Apr-19 14:00:00,36.99814,-76.08707,2,11.12,2,15.75,2,3.38,2,1.68,2,10.66,2,0.47,95,4.1,257.49,-275.47
07-Apr-19 15:00:00,36.99815,-76.08707,2,11.42,2,16.03,2,2.67,4,1.57,2,10.59,2,0.37,94.4,3.9,372.68,-277.61
07-Apr-19 16:00:00,36.99813,-76.08708,4,11.51,4,16.7,4,2.54,2,1.51,4,10.5,4,0.34,88.3,4.1,317.8,-202.56
07-Apr-19 17:00:00,36.99815,-76.08707,2,11.36,2,17.26,2,2.76,2,1.66,2,10.46,2,0.34,94.7,4.4,220.63,-57.66
07-Apr-19 18:00:00,36.99814,-76.08703,2,11.65,2,17.16,2,2.88,2,1.68,2,10.55,2,0.31,100,3.4,98.7,74.09
07-Apr-19 19:00:00,36.99808,-76.08694,2,12.11,2,16.83,2,3,2,1.86,2,10.56,2,0.28,97.7,3.3,-53.05,272.61
07-Apr-19 20:00:00,36.99806,-76.08691,2,11.65,2,17.29,2,3.82,2,2.37,2,10.62,2,0.3,107.6,3.3,-156.97,376.95
07-Apr-19 21:00:00,36.99805,-76.08691,2,11.93,2,17.4,2,4.17,2,2.21,2,10.59,2,0.36,109.4,3.2,-221.03,351.39
07-Apr-19 22:00:00,36.99808,-76.08692,2,11.83,2,16.89,2,6.92,2,2.62,2,10.68,2,0.34,112,3.1,-127.2,371.38
08-Apr-19 00:00:00,36.99810,-76.08702,9,11.8,9,16.98,9,7.98,9,1.97,9,10.71,9,0.45,106,3,-29.48,-78.51
08-Apr-19 01:00:00,36.99818,-76.08710,2,12.05,2,16.73,2,8.09,2,2.46,2,10.59,2,0.45,95.7,3.4,133.85,-289.96
08-Apr-19 02:00:00,36.99817,-76.08712,2,11.84,2,17.01,2,7.77,2,2.31,2,10.57,2,0.39,87.9,3.6,346.92,-414.82
08-Apr-19 03:00:00,36.99819,-76.08713,2,11.93,2,16.64,2,7.79,2,2.13,2,10.71,2,0.36,90.6,3.3,455.71,-449.83
08-Apr-19 04:00:00,36.99821,-76.08711,2,11.92,2,16.58,2,7.92,2,2.03,2,10.67,2,0.33,90.4,3.4,427.42,-314.76
08-Apr-19 05:00:00,36.99824,-76.08707,2,10.84,2,21.3,2,6.1,2,1.76,2,10.2,2,0.33,100.2,3.3,326.42,-247.97
08-Apr-19 06:00:00,36.99822,-76.08705,2,11.13,2,20.53,2,6.35,2,1.79,2,10.27,2,0.31,121.8,2.9,219.15,-104.84
08-Apr-19 07:00:00,36.99822,-76.08700,2,10.54,2,23.93,2,5.74,2,1.6,2,10,2,0.32,144.9,2.5,29.06,80.76
08-Apr-19 08:00:00,36.99820,-76.08693,4,10.71,4,21.89,4,6.01,4,1.73,4,10.03,4,0.32,149.6,2.4,-78.93,294.15
08-Apr-19 09:00:00,36.99809,-76.08688,2,11.36,2,18.02,2,6.76,2,2.12,2,10.17,2,0.31,158.4,2.5,-168.35,459.85
08-Apr-19 10:00:00,36.99805,-76.08685,2,11.53,2,16.4,2,7.55,2,2.06,2,10.39,2,0.32,153.4,2.7,-178.73,469.58
08-Apr-19 11:00:00,36.99807,-76.08687,2,11.6,2,16.24,2,7.88,2,2.15,2,10.33,2,0.36,143,3,-164.84,410.74
08-Apr-19 12:00:00,36.99808,-76.08690,2,11.74,2,16.23,2,7.01,2,2.32,2,10.24,2,0.41,159.3,3,-125.23,254.66
08-Apr-19 13:00:00,36.99811,-76.08691,2,11.55,2,15.54,2,5.74,2,2.04,2,10.44,2,0.43,157,3,-55.49,35.03
08-Apr-19 14:00:00,36.99814,-76.08698,2,11.74,2,15.62,2,4.1,2,2.05,2,10.46,2,0.42,146,3.3,67.7,-182.56
08-Apr-19 15:00:00,36.99819,-76.08698,4,12.03,4,16.06,4,3.19,4,1.98,4,10.47,4,0.41,152.8,3.3,314.43,-358.64
08-Apr-19 16:00:00,36.99817,-76.08698,2,12.42,2,16.36,2,2.7,2,1.85,2,10.46,2,0.41,196.6,3.2,312.57,-297.27
08-Apr-19 17:00:00,36.99816,-76.08697,2,12.87,2,16.18,2,3.79,2,1.79,2,10.53,2,0.38,183.6,2.9,233.26,-190.66
08-Apr-19 18:00:00,36.99813,-76.08693,2,12.84,2,16.16,2,3.63,2,2,2,10.69,2,0.34,128.9,2.9,156.37,-15.26
08-Apr-19 19:00:00,36.99809,-76.08685,2,13.41,2,16.98,2,2.61,2,1.84,2,10.5,2,0.27,96.3,3,68.31,268.63
08-Apr-19 20:00:00,36.99807,-76.08686,2,13.91,2,15.77,2,3.39,2,1.96,2,10.73,2,0.27,157.2,2.7,-134.36,406.35
08-Apr-19 21:00:00,36.99802,-76.08687,2,13.42,2,15.24,2,6.52,2,2.01,2,10.98,2,0.23,177.2,2.6,-239.61,576.96
08-Apr-19 22:00:00,36.99802,-76.08689,2,12.89,2,15.38,2,7.45,2,1.95,2,11.06,2,0.23,166.8,2.7,-324.03,577.77
08-Apr-19 23:00:00,36.99802,-76.08690,4,12.66,4,15.55,4,9.44,4,2,4,11.04,4,0.22,112.4,3.7,-299.9,498.47
09-Apr-19 00:00:00,36.99799,-76.08692,2,12.75,2,15.44,2,9.76,2,1.98,2,10.97,2,0.29,102.1,3.8,-291.37,249.51
09-Apr-19 01:00:00,36.99804,-76.08690,2,12.55,2,15.97,2,9.25,2,1.97,2,10.76,2,0.6,251.5,2.7,-99.46,104.35
09-Apr-19 02:00:00,36.99804,-76.08698,2,12.89,2,15.22,2,9.4,2,1.93,2,10.77,2,0.53,247.4,3.1,10.37,-79.36
09-Apr-19 03:00:00,36.99809,-76.08701,2,12.79,2,16.1,2,9.28,2,1.99,2,10.6,2,0.3,122,3.3,238.44,-266.29
09-Apr-19 04:00:00,36.99817,-76.08702,2,12.88,2,16.14,2,9.19,2,2.15,2,10.54,2,0.29,124.2,2.9,398.59,-341.82
09-Apr-19 05:00:00,36.99816,-76.08699,2,12.87,2,16.17,2,9.03,2,2.04,2,10.5,2,0.35,141.3,2.6,332.35,-208.52
09-Apr-19 06:00:00,36.99815,-76.08695,2,12.78,2,16.05,2,9.13,2,1.98,2,10.5,2,0.36,179.2,2.7,245.8,-113.84
09-Apr-19 07:00:00,36.99813,-76.08689,4,12.71,4,15.79,4,8.97,4,1.86,4,10.49,4,0.36,223.6,2.6,113.77,86.02
09-Apr-19 08:00:00,36.99811,-76.08685,2,12.25,2,16.93,2,8.35,2,1.77,2,10.33,2,0.35,273.6,2.4,-21.83,239.68
09-Apr-19 09:00:00,36.99804,-76.08683,2,13.12,2,14.59,2,9.76,2,2.1,2,10.5,2,0.2,139.7,2.5,-108.62,480.67
09-Apr-19 10:00:00,36.99802,-76.08685,2,12.87,2,14.13,2,9.89,2,1.92,2,10.59,2,0.23,173.7,2.2,-217.85,638.93
09-Apr-19 11:00:00,36.99802,-76.08688,2,12.56,2,14.21,2,10.1,2,1.88,2,10.68,2,0.25,144.6,2.7,-253.02,570.07
09-Apr-19 12:00:00,36.99803,-76.08691,2,12.74,2,14.05,2,10.28,2,1.83,2,10.65,2,0.23,108.9,3.5,-238.29,502.09
09-Apr-19 13:00:00,36.99804,-76.08694,2,12.8,2,14.14,2,8.32,2,1.76,2,10.71,2,0.28,101.3,4.1,-173,187
09-Apr-19 14:00:00,36.99807,-76.08695,9,12.97,9,13.92,9,7.51,9,1.85,2,10.81,9,0.31,99.7,3.7,79.96,-99.51
09-Apr-19 15:00:00,36.99812,-76.08699,2,13.23,2,14.1,2,4.46,2,1.86,9,10.83,2,0.32,101,3.9,255.61,-243.52
09-Apr-19 16:00:00,36.99813,-76.08702,2,13.25,2,14.27,2,3.8,2,1.73,2,10.96,2,0.33,104.1,4,315.48,-313.98
09-Apr-19 17:00:00,36.99811,-76.08705,2,13.72,2,14.31,2,3.81,2,1.69,2,10.99,2,0.28,102.5,3.7,348.25,-227.68
09-Apr-19 18:00:00,36.99813,-76.08701,2,13.95,2,14.29,2,4.72,2,1.65,2,11.02,2,0.27,103.7,4.1,289.09,-143.95
09-Apr-19 19:00:00,36.99812,-76.08698,2,14.29,2,14.35,2,4.44,2,1.63,2,11.06,2,0.25,103.7,4.1,166.42,-50.31
09-Apr-19 20:00:00,36.99810,-76.08695,2,14.15,2,14.46,2,4.54,2,1.66,2,11.22,2,0.32,229.9,3.5,41.71,135.11
09-Apr-19 21:00:00,36.99805,-76.08688,2,13.31,2,16.19,2,6.24,2,1.68,2,11.04,2,0.22,91.1,3.9,-3.4,195.96
09-Apr-19 22:00:00,36.99806,-76.08689,4,14.16,4,14.59,4,9.61,4,1.76,4,11.27,4,0.19,102.9,4.5,-162.8,317.41
09-Apr-19 23:00:00,36.99807,-76.08689,2,13.81,2,14.29,2,10.72,2,1.77,2,11.48,2,0.19,102.5,4.7,-143.99,344.82
10-Apr-19 00:00:00,36.99805,-76.08690,2,13.54,2,13.94,2,11.68,2,1.76,2,11.45,2,0.22,102.9,4.7,-111.31,187.82
10-Apr-19 01:00:00,36.99808,-76.08697,2,13.35,2,14.16,2,11.22,2,1.71,2,11.42,2,0.25,105.7,4,1.32,-44.63
10-Apr-19 02:00:00,36.99810,-76.08701,2,13.46,2,14.48,2,10.46,2,1.75,2,11.33,2,0.25,103.1,3.4,265.6,-298.42
10-Apr-19 03:00:00,36.99816,-76.08704,2,13.57,2,14.84,2,9.7,2,1.69,2,11.18,2,0.24,101.2,3.4,373.68,-425.46
10-Apr-19 04:00:00,36.99820,-76.08710,2,13.5,2,15.3,2,8.63,2,1.66,2,10.97,2,0.22,113.1,3.3,422.94,-448.08
10-Apr-19 05:00:00,36.99827,-76.08716,2,12.94,2,17.63,2,7.93,2,1.63,2,10.64,2,0.2,119.8,3.2,494.4,-539.36
10-Apr-19 06:00:00,36.99827,-76.08716,4,12.93,4,18.61,4,7.48,4,1.65,4,10.45,4,0.17,98.2,3.8,421.77,-495.07
10-Apr-19 07:00:00,36.99829,-76.08715,2,12.79,2,19.41,2,7.12,2,1.66,2,10.29,2,0.17,89.3,4.5,318.84,-300.96
10-Apr-19 08:00:00,36.99834,-76.08712,2,11.96,2,21.54,2,5.94,2,1.49,2,9.94,2,0.21,24.8,2.7,149.93,-56.86
10-Apr-19 09:00:00,36.99816,-76.08707,2,11.21,2,23.53,2,5.22,2,1.4,2,9.74,2,0.33,2.2,2.4,-67.88,166.95
10-Apr-19 10:00:00,36.99813,-76.08705,2,11.76,2,21.77,2,6.19,2,1.42,2,9.8,2,0.45,347.3,2.7,-134.88,318.74
10-Apr-19 11:00:00,36.99811,-76.08705,2,11.13,2,23.73,2,5.65,2,1.45,2,9.67,2,0.5,4.4,2.6,-286.21,391.91
10-Apr-19 12:00:00,36.99804,-76.08704,2,12.52,2,18.34,2,6.58,2,1.62,2,10.18,2,0.53,37.2,2.9,-406.34,373.94
10-Apr-19 13:00:00,36.99804,-76.08705,4,13.07,4,17.28,4,4.9,4,1.66,4,10.37,4,0.45,69.9,3,-323.33,278.28
10-Apr-19 14:00:00,36.99806,-76.08702,2,13.36,2,16.95,2,3.46,2,1.57,2,10.49,2,0.42,76.1,3,-75.51,158.27
10-Apr-19 15:00:00,36.99810,-76.08707,2,13.53,2,16.73,2,3.25,2,1.53,2,10.58,2,0.5,94.6,3.2,-36.39,-49.25
10-Apr-19 16:00:00,36.99811,-76.08712,2,13.26,2,17.43,2,2.71,2,1.51,2,10.63,2,0.46,80.7,3.1,67.65,-235.77
10-Apr-19 17:00:00,36.99817,-76.08720,2,13.55,2,17.93,2,2.15,2,1.25,2,10.55,2,0.39,86.4,3.2,175.36,-324.1
10-Apr-19 18:00:00,36.99814,-76.08717,2,13.66,2,20.23,2,2.1,2,1.25,2,10.31,2,0.31,79.1,3.2,179.95,-330.6
10-Apr-19 19:00:00,36.99815,-76.08715,2,13.94,2,21.37,2,1.88,2,1.34,2,10.12,2,0.37,89.8,2.8,143.45,-136.15
10-Apr-19 20:00:00,36.99817,-76.08715,2,13.56,2,20.68,2,2.24,2,1.22,2,10.37,2,0.39,114.5,2.6,34.78,91.72
10-Apr-19 21:00:00,36.99815,-76.08709,4,12.96,4,21.24,4,3.52,4,1.18,4,10.52,4,0.37,110.8,2.6,-123.89,273.09
10-Apr-19 22:00:00,36.99813,-76.08703,2,13.22,2,19.47,2,5.38,2,1.31,2,10.71,2,0.31,118.4,2.9,-173.84,397.13
10-Apr-19 23:00:00,36.99810,-76.08692,2,14.06,2,18.05,2,7.57,2,1.41,2,10.8,2,0.28,105,3.1,-169.9,497.21
11-Apr-19 00:00:00,36.99809,-76.08693,2,13.96,2,17.15,2,7.98,2,1.43,2,10.74,2,0.3,103.1,3.3,-163.21,502.96
11-Apr-19 01:00:00,36.99806,-76.08697,2,13.21,2,16.64,2,9.06,2,1.64,2,10.76,2,0.32,103.2,3.3,-178.36,375.02
11-Apr-19 02:00:00,36.99807,-76.08700,2,13.45,2,16.22,2,9.42,2,1.58,2,10.7,2,0.33,103,3.3,-161.99,184.52
11-Apr-19 03:00:00,36.99810,-76.08704,2,13.52,2,16.16,2,9.36,2,1.59,2,10.63,2,0.35,104,3.1,45.01,-70.32
11-Apr-19 04:00:00,36.99811,-76.08707,2,13.4,2,16.23,2,9.53,2,1.56,2,10.65,2,0.35,99.3,3.1,193.8,-235.04
11-Apr-19 05:00:00,36.99818,-76.08711,4,13.14,4,16.48,4,9,4,1.56,4,10.62,4,0.33,86.8,3.8,325.14,-380.03
11-Apr-19 06:00:00,36.99818,-76.08707,2,13.42,2,17.04,2,8.33,2,1.48,2,10.48,2,0.34,90.7,3.7,313.13,-328.87
11-Apr-19 07:00:00,36.99818,-76.08706,2,13.5,2,17.46,2,7.67,2,1.54,2,10.42,2,0.35,92.7,4,212.93,-223.6
11-Apr-19 08:00:00,36.99818,-76.08701,2,13.5,2,17.33,2,7.92,2,1.53,2,10.34,2,0.34,89.4,4.5,178.29,-26.27
11-Apr-19 09:00:00,36.99813,-76.08699,2,12.91,2,19.32,2,7.48,2,1.36,2,10.29,2,0.29,95.4,3.9,33.7,162.12
11-Apr-19 10:00:00,36.99806,-76.08698,2,12.93,2,17.55,2,8.04,2,1.62,2,10.28,2,0.29,94.3,3,-87.11,333.52
11-Apr-19 11:00:00,36.99805,-76.08697,2,12.84,2,17.45,2,8.46,2,1.54,2,10.32,2,0.3,91,3.1,-140.1,447.73
11-Apr-19 12:00:00,36.99806,-76.08700,4,13.3,4,16.32,4,5.99,4,1.5,4,10.53,2,0.28,103.8,3.2,-193.45,531.77
11-Apr-19 13:00:00,36.99805,-76.08700,2,13.13,2,17.07,2,3.87,2,1.48,2,10.41,4,0.35,103.5,3,-183.57,478.11
11-Apr-19 14:00:00,36.99804,-76.08701,2,13.24,2,16.46,2,3.77,2,1.37,2,10.55,2,0.5,88.9,2.9,-310.63,378.81
11-Apr-19 15:00:00,36.99806,-76.08708,2,13.41,2,16.35,2,3.53,2,1.33,2,10.65,2,0.61,81.2,2.8,-352,135.89
11-Apr-19 16:00:00,36.99808,-76.08714,2,13.23,2,17.28,2,3.67,2,1.3,2,10.57,2,0.69,72.5,2.8,-226.32,-88.64
11-Apr-19 17:00:00,36.99815,-76.08721,2,13.24,2,18.17,2,2.98,2,1.29,2,10.48,2,0.67,72.2,2.7,-50.17,-288.38
11-Apr-19 18:00:00,36.99814,-76.08718,2,13.09,2,18.81,2,3.09,2,1.28,2,10.51,2,0.63,72.3,2.8,141.69,-337.19
11-Apr-19 19:00:00,36.99814,-76.08717,2,13.2,2,18.98,2,3.22,2,1.29,2,10.53,2,0.61,69.1,2.9,170.88,-193.45
11-Apr-19 20:00:00,36.99820,-76.08718,9,13.79,9,17.87,9,4.24,9,1.4,9,10.64,9,0.66,67.9,3,146.5,-36.24
11-Apr-19 21:00:00,36.99815,-76.08717,2,13.68,2,17.93,2,5.37,2,1.4,2,10.67,2,0.62,72.1,3,-34.66,100.58
11-Apr-19 22:00:00,36.99813,-76.08713,2,13.57,2,17.92,2,6.64,2,1.42,2,10.69,2,0.63,73.6,3.1,-195.07,150.92
11-Apr-19 23:00:00,36.99810,-76.08705,2,13.5,2,14.19,2,9.45,2,1.46,2,10.5,2,0.5,75.7,3.1,-211.93,283.01
12-Apr-19 00:00:00,36.99809,-76.08700,2,13.58,2,17.04,2,10.04,2,1.45,2,10.69,2,0.41,86.2,3.1,-220.68,409.28
12-Apr-19 01:00:00,36.99809,-76.08700,2,13.64,2,13.12,2,9.72,2,1.45,2,10.47,2,0.46,101.6,3,-238.92,366.59
12-Apr-19 02:00:00,36.99810,-76.08701,2,13.62,2,16.87,2,9.71,2,1.42,2,10.49,2,0.51,108.3,3.2,-201.78,322.11
12-Apr-19 03:00:00,36.99808,-76.08702,2,13.1,2,11.7,2,9.09,2,1.35,2,10.27,2,0.55,115.1,3,-164.01,85.12
12-Apr-19 04:00:00,36.99815,-76.08708,4,13.09,4,16.46,4,9.12,4,1.36,4,10.32,4,0.6,122.7,3,-46.43,-126.93
12-Apr-19 05:00:00,36.99820,-76.08712,2,12.87,2,16.83,2,8.87,2,1.36,2,10.17,2,0.6,121.4,2.9,177.44,-302.78
12-Apr-19 06:00:00,36.99821,-76.08711,2,13.23,2,16,2,9.66,2,1.44,2,10.35,2,0.53,109.3,3,335.47,-403.8
12-Apr-19 07:00:00,36.99823,-76.08709,2,13.23,2,16.22,2,9.57,2,1.58,2,10.2,2,0.5,105.2,3,311.36,-261.17
12-Apr-19 08:00:00,36.99825,-76.08708,2,13.15,2,16.88,2,9.4,2,1.53,2,10.11,2,0.41,101.1,3.1,352.79,-184.98
12-Apr-19 09:00:00,36.99820,-76.08706,2,13.05,2,17.55,2,9.07,2,1.56,2,10,2,0.41,103.3,3.3,241.72,-107.94
12-Apr-19 10:00:00,36.99821,-76.08708,2,13.1,2,16.99,2,9.2,2,1.54,2,9.96,2,0.36,121.1,2.6,173.36,62.63
12-Apr-19 11:00:00,36.99818,-76.08704,2,12.75,2,18.68,2,8.37,2,1.67,4,9.76,2,0.38,120.3,2.8,8.38,201.53
12-Apr-19 12:00:00,36.99815,-76.08701,4,12.83,4,18.18,4,4.79,4,1.38,2,9.94,4,0.42,120.7,3.9,-126.77,288.75
12-Apr-19 13:00:00,36.99810,-76.08693,2,13.39,2,15.86,2,3.95,2,1.52,2,10.23,2,0.37,117.3,3.4,-251.26,417.69
12-Apr-19 14:00:00,36.99809,-76.08693,2,13.33,2,11.97,2,3.21,2,1.34,2,10.29,2,0.49,112.5,3.5,-277.43,493.6
12-Apr-19 15:00:00,36.99811,-76.08695,2,13.37,2,13.2,2,3.79,2,1.37,2,10.38,2,0.61,116.8,3.5,-293.87,312.37
12-Apr-19 16:00:00,36.99809,-76.08702,2,13.44,2,14.61,2,4.01,2,1.43,2,10.52,2,0.68,118.2,3.4,-243.2,188.55
12-Apr-19 17:00:00,36.99814,-76.08710,2,13.64,2,14.66,2,3.72,2,1.38,2,10.52,2,0.76,116.1,3.3,-137.55,-1.27
12-Apr-19 18:00:00,36.99819,-76.08712,2,13.75,2,14.7,2,3.58,2,1.37,2,10.55,2,0.89,130.3,3.1,34.55,-138
12-Apr-19 19:00:00,36.99819,-76.08714,2,13.87,4,15.02,4,3.3,2,1.39,4,10.52,4,0.86,117.3,3.2,134.6,-177.86
12-Apr-19 20:00:00,36.99822,-76.08715,9,14.07,2,15.25,2,3.82,9,1.39,2,10.58,2,0.85,115.6,3.2,150.82,-108.27
12-Apr-19 21:00:00,36.99824,-76.08712,2,14.08,2,15.34,2,5.81,2,1.42,2,10.63,2,0.86,119.1,3.3,84.74,-41.8
12-Apr-19 22:00:00,36.99823,-76.08705,2,14.14,2,16.43,2,8.66,2,1.55,2,10.57,2,0.76,120.7,3.3,-12.94,87.5
12-Apr-19 23:00:00,36.99817,-76.08700,2,13.75,2,14.57,2,9.1,2,1.42,2,10.37,2,0.71,123,3.3,-95.94,214.24
13-Apr-19 00:00:00,36.99813,-76.08695,2,13.93,2,17.38,2,9.93,2,1.65,2,10.32,2,0.75,128.5,3.3,-173.63,371.28
13-Apr-19 01:00:00,36.99815,-76.08692,2,14.06,2,16.93,2,10.05,2,1.7,2,10.25,2,0.61,117.1,3.4,-204.09,498.6
13-Apr-19 02:00:00,36.99813,-76.08691,2,13.89,2,17.64,2,9.16,2,1.97,2,9.98,2,0.62,121.2,3.5,-198.35,520.41
13-Apr-19 03:00:00,36.99811,-76.08693,9,14.09,9,16.73,9,9.68,9,1.85,9,10.06,9,0.69,109.8,3.7,-137.65,433.02
13-Apr-19 04:00:00,36.99814,-76.08695,2,13.93,2,13.59,2,9.75,2,1.67,2,9.94,2,0.72,113.9,3.6,-140.33,91.76
13-Apr-19 05:00:00,36.99822,-76.08701,2,13.94,2,16.12,2,9.62,2,1.66,2,10,2,0.73,124.5,3.3,11.13,-118.45
13-Apr-19 06:00:00,36.99824,-76.08709,2,14,2,16.69,2,9.59,2,1.78,2,9.91,2,0.77,123.2,3.2,192.1,-287.48
13-Apr-19 07:00:00,36.99827,-76.08707,2,13.96,2,17.78,2,9.28,2,1.77,2,9.81,2,0.75,125,3.1,340.29,-226.93
13-Apr-19 08:00:00,36.99829,-76.08708,2,13.87,2,17.45,2,9.3,2,1.61,2,9.79,2,0.72,135.3,3,254.6,-277.8
13-Apr-19 09:00:00,36.99826,-76.08706,2,13.63,2,18.42,2,8.86,2,1.49,2,9.72,2,0.62,135.9,3,227.74,-164.38
13-Apr-19 10:00:00,36.99825,-76.08704,2,13.56,2,18.47,2,8.88,2,1.48,2,9.65,2,0.54,114.3,3.3,130.22,-27.06
13-Apr-19 11:00:00,36.99821,-76.08700,4,13.61,4,18.73,4,9.07,4,1.52,4,9.59,4,0.45,112.6,3.3,-33.79,171.11
13-Apr-19 12:00:00,36.99815,-76.08698,2,13.48,2,19.12,2,8.71,2,1.46,2,9.56,2,0.43,115.4,3.4,-219.12,335.95
13-Apr-19 13:00:00,36.99808,-76.08687,2,13.72,2,18.7,2,8.9,2,1.79,2,9.56,2,0.37,113.2,3.6,-191.15,592.88
13-Apr-19 14:00:00,36.99804,-76.08684,2,13.57,2,17.28,2,7.29,2,1.8,2,9.56,2,0.35,117.4,3.8,-353.65,674.81
13-Apr-19 15:00:00,36.99806,-76.08685,2,13.88,2,16.2,2,7.04,2,1.6,2,9.82,2,0.43,106.3,4.8,-347.58,626.24
13-Apr-19 16:00:00,36.99807,-76.08686,2,13.87,2,15.62,2,10.14,2,1.41,2,9.97,2,0.5,100.9,5,-332.02,540.94
13-Apr-19 17:00:00,36.99805,-76.08692,2,13.73,2,15.37,2,8.88,2,1.4,2,9.97,2,0.59,98,4.6,-338.89,394.62
13-Apr-19 18:00:00,36.99805,-76.08696,2,14.08,2,14.99,2,10.05,2,1.5,2,10.19,2,0.68,99,4.4,-271.44,163.3
13-Apr-19 19:00:00,36.99804,-76.08695,4,14.19,4,14.94,4,11,4,1.53,4,10.32,4,0.67,94.6,4.1,-161.59,53.14
13-Apr-19 20:00:00,36.99807,-76.08700,2,14.19,2,15.06,2,12.02,2,1.47,2,10.41,2,0.63,92.3,4.2,-52.79,17.37
13-Apr-19 21:00:00,36.99811,-76.08697,2,14.43,2,14.93,2,10.59,2,1.39,2,10.46,2,0.62,92.4,4.4,4.28,63.3
13-Apr-19 22:00:00,36.99812,-76.08694,2,14.38,2,15.05,2,10.7,2,1.36,2,10.47,2,0.5,92.6,4.5,-22.95,174.39
13-Apr-19 23:00:00,36.99812,-76.08688,2,14.35,2,15.1,2,10.83,2,1.34,2,10.47,2,0.5,88.6,4.7,-34.09,250.63
14-Apr-19 00:00:00,36.99809,-76.08686,2,13.98,2,15.76,2,10.99,2,1.45,2,10.2,2,0.43,90.3,5,-136.19,422.11
14-Apr-19 01:00:00,36.99809,-76.08684,2,14.53,2,14.56,2,11.19,2,1.37,2,10.41,2,0.38,94.1,5.2,-260.74,510.33
14-Apr-19 02:00:00,36.99805,-76.08684,2,14.57,2,14.99,4,11.29,4,1.32,2,10.38,2,0.34,92.1,4.7,-295.72,653.89
14-Apr-19 03:00:00,36.99801,-76.08687,4,14.16,4,16.78,,,2,1.31,4,10.02,4,0.4,99.7,4.7,-351.67,599.13
14-Apr-19 04:00:00,36.99799,-76.08688,2,14.23,2,16.66,2,10.64,2,1.17,2,10.09,2,0.41,101.4,4.5,-329.23,500.29
14-Apr-19 05:00:00,36.99804,-76.08687,2,14.06,2,16.65,2,10.19,2,1.1,2,9.89,2,0.47,96.9,4.1,-247.63,321.49
14-Apr-19 06:00:00,36.99806,-76.08690,2,14.15,2,16.8,2,10.26,2,1.16,2,9.9,2,0.53,94.7,4,-48.52,60.33
14-Apr-19 07:00:00,36.99811,-76.08696,2,14.09,2,17.1,2,10.21,2,1.19,2,9.87,2,0.56,96.2,3.8,190.91,-123.35
14-Apr-19 08:00:00,36.99818,-76.08699,2,14.13,2,17.04,2,10.13,2,1.13,2,9.87,2,0.55,96.7,4,379.33,-213.3
14-Apr-19 09:00:00,36.99817,-76.08698,2,14.41,2,16.59,2,10.42,2,1.14,2,9.91,2,0.46,97.2,3.8,358.1,-198.01
14-Apr-19 10:00:00,36.99816,-76.08702,4,14.58,4,16.23,4,10.53,4,1.14,4,9.86,4,0.38,99.2,3.8,299.52,-226.12
14-Apr-19 11:00:00,36.99818,-76.08700,2,14.67,2,16.06,2,10.11,2,1.12,2,9.83,2,0.35,101.6,4.1,160.95,-94.37
14-Apr-19 12:00:00,36.99817,-76.08696,2,14.34,2,16.4,2,9.43,2,1.24,2,9.78,2,0.31,93.8,3.9,128.35,50.52
14-Apr-19 13:00:00,36.99813,-76.08692,2,13.82,2,17.75,2,7.85,2,2.19,2,9.36,2,0.3,92.8,4,8.14,246.41
14-Apr-19 14:00:00,36.99810,-76.08684,2,14.58,2,16.23,2,5.85,2,1.39,2,9.99,2,0.31,106.2,4.3,-112.12,345.42
14-Apr-19 15:00:00,36.99809,-76.08685,2,14.68,2,15.99,2,5.64,2,1.41,2,10.2,2,0.24,89.8,4.2,-154.87,457.52
14-Apr-19 16:00:00,36.99806,-76.08686,2,14.43,2,15.42,2,4.24,2,1.25,2,10.1,2,0.27,97.1,3.7,-157.36,430.64
14-Apr-19 17:00:00,36.99807,-76.08692,2,14.43,2,15.11,2,4.54,2,1.21,2,10.11,2,0.38,104.3,3.7,-159.06,333.02
